20 20
1.0000 2.2000 0.9600
1.1000 2.2000 0.9840
1.2000 2.2000 1.0080
1.3000 2.2000 1.0320
1.4000 2.2000 1.0560
1.5000 2.2000 1.0800
1.6000 2.2000 1.1040
1.7000 2.2000 1.1280
1.8000 2.2000 1.1520
1.9000 2.2000 1.1760
2.0000 2.2000 1.2000
2.1000 2.2000 1.2240
2.2000 2.2000 1.2480
2.3000 2.2000 1.2720
2.4000 2.2000 1.2960
2.5000 2.2000 1.3200
2.6000 2.2000 1.3440
2.7000 2.2000 1.3680
2.8000 2.2000 1.3920
2.9000 2.2000 1.4160
1.0000 2.3000 0.9100
1.1000 2.3000 0.9327
1.2000 2.3000 0.9555
1.3000 2.3000 0.9782
1.4000 2.3000 1.0010
1.5000 2.3000 1.0238
1.6000 2.3000 1.0465
1.7000 2.3000 1.0692
1.8000 2.3000 1.0920
1.9000 2.3000 1.1148
2.0000 2.3000 1.1375
2.1000 2.3000 1.1602
2.2000 2.3000 1.1830
2.3000 2.3000 1.2057
2.4000 2.3000 1.2285
2.5000 2.3000 1.2512
2.6000 2.3000 1.2740
2.7000 2.3000 1.2968
2.8000 2.3000 1.3195
2.9000 2.3000 1.3422
1.0000 2.4000 0.8400
1.1000 2.4000 0.8610
1.2000 2.4000 0.8820
1.3000 2.4000 0.9030
1.4000 2.4000 0.9240
1.5000 2.4000 0.9450
1.6000 2.4000 0.9660
1.7000 2.4000 0.9870
1.8000 2.4000 1.0080
1.9000 2.4000 1.0290
2.0000 2.4000 1.0500
2.1000 2.4000 1.0710
2.2000 2.4000 1.0920
2.3000 2.4000 1.1130
2.4000 2.4000 1.1340
2.5000 2.4000 1.1550
2.6000 2.4000 1.1760
2.7000 2.4000 1.1970
2.8000 2.4000 1.2180
2.9000 2.4000 1.2390
1.0000 2.5000 0.7500
1.1000 2.5000 0.7688
1.2000 2.5000 0.7875
1.3000 2.5000 0.8063
1.4000 2.5000 0.8250
1.5000 2.5000 0.8438
1.6000 2.5000 0.8625
1.7000 2.5000 0.8812
1.8000 2.5000 0.9000
1.9000 2.5000 0.9188
2.0000 2.5000 0.9375
2.1000 2.5000 0.9563
2.2000 2.5000 0.9750
2.3000 2.5000 0.9938
2.4000 2.5000 1.0125
2.5000 2.5000 1.0312
2.6000 2.5000 1.0500
2.7000 2.5000 1.0687
2.8000 2.5000 1.0875
2.9000 2.5000 1.1062
1.0000 2.6000 0.6400
1.1000 2.6000 0.6560
1.2000 2.6000 0.6720
1.3000 2.6000 0.6880
1.4000 2.6000 0.7040
1.5000 2.6000 0.7200
1.6000 2.6000 0.7360
1.7000 2.6000 0.7520
1.8000 2.6000 0.7680
1.9000 2.6000 0.7840
2.0000 2.6000 0.8000
2.1000 2.6000 0.8160
2.2000 2.6000 0.8320
2.3000 2.6000 0.8480
2.4000 2.6000 0.8640
2.5000 2.6000 0.8800
2.6000 2.6000 0.8960
2.7000 2.6000 0.9120
2.8000 2.6000 0.9280
2.9000 2.6000 0.9440
1.0000 2.7000 0.5100
1.1000 2.7000 0.5228
1.2000 2.7000 0.5355
1.3000 2.7000 0.5483
1.4000 2.7000 0.5610
1.5000 2.7000 0.5738
1.6000 2.7000 0.5865
1.7000 2.7000 0.5993
1.8000 2.7000 0.6120
1.9000 2.7000 0.6248
2.0000 2.7000 0.6375
2.1000 2.7000 0.6502
2.2000 2.7000 0.6630
2.3000 2.7000 0.6758
2.4000 2.7000 0.6885
2.5000 2.7000 0.7013
2.6000 2.7000 0.7140
2.7000 2.7000 0.7268
2.8000 2.7000 0.7395
2.9000 2.7000 0.7523
1.0000 2.8000 0.3600
1.1000 2.8000 0.3690
1.2000 2.8000 0.3780
1.3000 2.8000 0.3870
1.4000 2.8000 0.3960
1.5000 2.8000 0.4050
1.6000 2.8000 0.4140
1.7000 2.8000 0.4230
1.8000 2.8000 0.4320
1.9000 2.8000 0.4410
2.0000 2.8000 0.4500
2.1000 2.8000 0.4590
2.2000 2.8000 0.4680
2.3000 2.8000 0.4770
2.4000 2.8000 0.4860
2.5000 2.8000 0.4950
2.6000 2.8000 0.5040
2.7000 2.8000 0.5130
2.8000 2.8000 0.5220
2.9000 2.8000 0.5310
1.0000 2.9000 0.1900
1.1000 2.9000 0.1948
1.2000 2.9000 0.1995
1.3000 2.9000 0.2043
1.4000 2.9000 0.2090
1.5000 2.9000 0.2138
1.6000 2.9000 0.2185
1.7000 2.9000 0.2233
1.8000 2.9000 0.2280
1.9000 2.9000 0.2328
2.0000 2.9000 0.2375
2.1000 2.9000 0.2423
2.2000 2.9000 0.2470
2.3000 2.9000 0.2518
2.4000 2.9000 0.2565
2.5000 2.9000 0.2613
2.6000 2.9000 0.2660
2.7000 2.9000 0.2708
2.8000 2.9000 0.2755
2.9000 2.9000 0.2803
