30 30
-0.2443 2.4540 5.4986
-0.4002 2.5947 5.4986
-0.4890 2.7318 5.4986
-0.4979 2.8665 5.4986
-0.4140 3.0000 5.4986
-0.2331 3.1335 5.4986
0.0148 3.2682 5.4986
0.2913 3.4053 5.4986
0.5577 3.5460 5.4986
0.7756 3.6914 5.4986
0.9064 3.8427 5.4986
0.9116 4.0011 5.4986
0.7553 4.1679 5.4986
0.4604 4.3467 5.4986
0.1091 4.5432 5.4986
-0.2139 4.7635 5.4986
-0.4241 5.0133 5.4986
-0.4368 5.2988 5.4986
-0.1673 5.6257 5.4986
0.7051 0.0000 5.2497
1.2168 0.3743 5.2497
1.5000 0.7012 5.2497
1.5924 0.9867 5.2497
1.5319 1.2365 5.2497
1.3564 1.4568 5.2497
1.1036 1.6533 5.2497
0.8115 1.8321 5.2497
0.5174 1.9989 5.2497
0.2458 2.1573 5.2497
0.0089 2.3086 5.2497
-0.1819 2.4540 5.2497
-0.3150 2.5947 5.2497
-0.3790 2.7318 5.2497
-0.3623 2.8665 5.2497
-0.2535 3.0000 5.2497
-0.0499 3.1335 5.2497
0.2164 3.2682 5.2497
0.5045 3.4053 5.2497
0.7732 3.5460 5.2497
0.9819 3.6914 5.2497
1.0893 3.8427 5.2497
1.0547 4.0011 5.2497
0.8400 4.1679 5.2497
0.4743 4.3467 5.2497
0.0543 4.5432 5.2497
-0.3207 4.7635 5.2497
-0.5514 5.0133 5.2497
-0.5382 5.2988 5.2497
-0.1818 5.6257 5.2497
0.5490 0.0000 5.0260
1.1048 0.3743 5.0260
1.4202 0.7012 5.0260
1.5356 0.9867 5.0260
1.4915 1.2365 5.0260
1.3281 1.4568 5.0260
1.0859 1.6533 5.0260
0.8053 1.8321 5.0260
0.5261 1.9989 5.0260
0.2736 2.1573 5.0260
0.0592 2.3086 5.0260
-0.1069 2.4540 5.0260
-0.2140 2.5947 5.0260
-0.2518 2.7318 5.0260
-0.2096 2.8665 5.0260
-0.0771 3.0000 5.0260
0.1473 3.1335 5.0260
0.4295 3.2682 5.0260
0.7261 3.4053 5.0260
0.9941 3.5460 5.0260
1.1903 3.6914 5.0260
1.2715 3.8427 5.0260
1.1945 4.0011 5.0260
0.9195 4.1679 5.0260
0.4817 4.3467 5.0260
-0.0083 4.5432 5.0260
-0.4367 4.7635 5.0260
-0.6896 5.0133 5.0260
-0.6533 5.2988 5.0260
-0.2139 5.6257 5.0260
0.3480 0.0000 4.8200
0.9354 0.3743 4.8200
1.2797 0.7012 4.8200
1.4218 0.9867 4.8200
1.4028 1.2365 4.8200
1.2636 1.4568 4.8200
1.0452 1.6533 4.8200
0.7886 1.8321 4.8200
0.5342 1.9989 4.8200
0.3075 2.1573 4.8200
0.1191 2.3086 4.8200
-0.0209 2.4540 4.8200
-0.1025 2.5947 4.8200
-0.1157 2.7318 4.8200
-0.0505 2.8665 4.8200
0.1031 3.0000 4.8200
0.3460 3.1335 4.8200
0.6419 3.2682 4.8200
0.9455 3.4053 4.8200
1.2113 3.5460 4.8200
1.3940 3.6914 4.8200
1.4480 3.8427 4.8200
1.3280 4.0011 4.8200
0.9923 4.1679 4.8200
0.4819 4.3467 4.8200
-0.0787 4.5432 4.8200
-0.5619 4.7635 4.8200
-0.8396 5.0133 4.8200
-0.7841 5.2988 4.8200
-0.2674 5.6257 4.8200
0.1190 0.0000 4.6274
0.7270 0.3743 4.6274
1.0966 0.7012 4.6274
1.2678 0.9867 4.6274
1.2804 1.2365 4.6274
1.1745 1.4568 4.6274
0.9900 1.6533 4.6274
0.7668 1.8321 4.6274
0.5441 1.9989 4.6274
0.3470 2.1573 4.6274
0.1863 2.3086 4.6274
0.0719 2.4540 4.6274
0.0140 2.5947 4.6274
0.0225 2.7318 4.6274
0.1077 2.8665 4.6274
0.2795 3.0000 4.6274
0.5385 3.1335 4.6274
0.8465 3.2682 4.6274
1.1558 3.4053 4.6274
1.4188 3.5460 4.6274
1.5878 3.6914 4.6274
1.6152 3.8427 4.6274
1.4531 4.0011 4.6274
1.0579 4.1679 4.6274
0.4763 4.3467 4.6274
-0.1541 4.5432 4.6274
-0.6923 4.7635 4.6274
-0.9967 5.0133 4.6274
-0.9262 5.2988 4.6274
-0.3393 5.6257 4.6274
-0.1244 0.0000 4.4458
0.4942 0.3743 4.4458
0.8848 0.7012 4.4458
1.0852 0.9867 4.4458
1.1331 1.2365 4.4458
1.0660 1.4568 4.4458
0.9217 1.6533 4.4458
0.7378 1.8321 4.4458
0.5515 1.9989 4.4458
0.3866 2.1573 4.4458
0.2544 2.3086 4.4458
0.1652 2.4540 4.4458
0.1295 2.5947 4.4458
0.1578 2.7318 4.4458
0.2605 2.8665 4.4458
0.4480 3.0000 4.4458
0.7209 3.1335 4.4458
1.0392 3.2682 4.4458
1.3532 3.4053 4.4458
1.6129 3.5460 4.4458
1.7685 3.6914 4.4458
1.7701 3.8427 4.4458
1.5680 4.0011 4.4458
1.1163 4.1679 4.4458
0.4672 4.3467 4.4458
-0.2299 4.5432 4.4458
-0.8211 4.7635 4.4458
-1.1526 5.0133 4.4458
-1.0706 5.2988 4.4458
-0.4215 5.6257 4.4458
-0.3697 0.0000 4.2737
0.2499 0.3743 4.2737
0.6563 0.7012 4.2737
0.8840 0.9867 4.2737
0.9676 1.2365 4.2737
0.9417 1.4568 4.2737
0.8409 1.6533 4.2737
0.6997 1.8321 4.2737
0.5521 1.9989 4.2737
0.4211 2.1573 4.2737
0.3180 2.3086 4.2737
0.2538 2.4540 4.2737
0.2396 2.5947 4.2737
0.2862 2.7318 4.2737
0.4048 2.8665 4.2737
0.6062 3.0000 4.2737
0.8910 3.1335 4.2737
1.2179 3.2682 4.2737
1.5350 3.4053 4.2737
1.7907 3.5460 4.2737
1.9331 3.6914 4.2737
1.9105 3.8427 4.2737
1.6710 4.0011 4.2737
1.1674 4.1679 4.2737
0.4564 4.3467 4.2737
-0.3018 4.5432 4.2737
-0.9420 4.7635 4.2737
-1.2994 5.0133 4.2737
-1.2089 5.2988 4.2737
-0.5057 5.6257 4.2737
-0.6059 0.0000 4.1094
0.0058 0.3743 4.1094
0.4219 0.7012 4.1094
0.6733 0.9867 4.1094
0.7910 1.2365 4.1094
0.8059 1.4568 4.1094
0.7492 1.6533 4.1094
0.6517 1.8321 4.1094
0.5440 1.9989 4.1094
0.4474 2.1573 4.1094
0.3738 2.3086 4.1094
0.3346 2.4540 4.1094
0.3414 2.5947 4.1094
0.4056 2.7318 4.1094
0.5387 2.8665 4.1094
0.7523 3.0000 4.1094
1.0471 3.1335 4.1094
1.3804 3.2682 4.1094
1.6990 3.4053 4.1094
1.9497 3.5460 4.1094
2.0790 3.6914 4.1094
2.0336 3.8427 4.1094
1.7603 4.0011 4.1094
1.2106 4.1679 4.1094
0.4449 4.3467 4.1094
-0.3670 4.5432 4.1094
-1.0504 4.7635 4.1094
-1.4310 5.0133 4.1094
-1.3341 5.2988 4.1094
-0.5853 5.6257 4.1094
-0.8230 0.0000 3.9516
-0.2277 0.3743 3.9516
0.1914 0.7012 3.9516
0.4616 0.9867 3.9516
0.6099 1.2365 3.9516
0.6636 1.4568 3.9516
0.6496 1.6533 3.9516
0.5951 1.8321 3.9516
0.5270 1.9989 3.9516
0.4647 2.1573 3.9516
0.4205 2.3086 3.9516
0.4062 2.4540 3.9516
0.4337 2.5947 3.9516
0.5148 2.7318 3.9516
0.6615 2.8665 3.9516
0.8857 3.0000 3.9516
1.1881 3.1335 3.9516
1.5254 3.2682 3.9516
1.8434 3.4053 3.9516
2.0875 3.5460 3.9516
2.2036 3.6914 3.9516
2.1372 3.8427 3.9516
1.8340 4.0011 3.9516
1.2446 4.1679 3.9516
0.4328 4.3467 3.9516
-0.4239 4.5432 3.9516
-1.1434 4.7635 3.9516
-1.5433 5.0133 3.9516
-1.4414 5.2988 3.9516
-0.6554 5.6257 3.9516
-1.0123 0.0000 3.7984
-0.4418 0.3743 3.7984
-0.0265 0.7012 3.7984
0.2568 0.9867 3.7984
0.4313 1.2365 3.7984
0.5201 1.4568 3.7984
0.5463 1.6533 3.7984
0.5330 1.8321 3.7984
0.5033 1.9989 3.7984
0.4746 2.1573 3.7984
0.4593 2.3086 3.7984
0.4695 2.4540 3.7984
0.5172 2.5947 3.7984
0.6145 2.7318 3.7984
0.7735 2.8665 3.7984
1.0062 3.0000 3.7984
1.3136 3.1335 3.7984
1.6520 3.2682 3.7984
1.9666 3.4053 3.7984
2.2025 3.5460 3.7984
2.3048 3.6914 3.7984
2.2189 3.8427 3.7984
1.8898 4.0011 3.7984
1.2677 4.1679 3.7984
0.4193 4.3467 3.7984
-0.4724 4.5432 3.7984
-1.2195 4.7635 3.7984
-1.6339 5.0133 3.7984
-1.5276 5.2988 3.7984
-0.7125 5.6257 3.7984
-1.1660 0.0000 3.6484
-0.6287 0.3743 3.6484
-0.2244 0.7012 3.6484
0.0661 0.9867 3.6484
0.2617 1.2365 3.6484
0.3815 1.4568 3.6484
0.4446 1.6533 3.6484
0.4701 1.8321 3.6484
0.4769 1.9989 3.6484
0.4805 2.1573 3.6484
0.4933 2.3086 3.6484
0.5271 2.4540 3.6484
0.5941 2.5947 3.6484
0.7063 2.7318 3.6484
0.8759 2.8665 3.6484
1.1147 3.0000 3.6484
1.4239 3.1335 3.6484
1.7597 3.2682 3.6484
2.0676 3.4053 3.6484
2.2928 3.5460 3.6484
2.3806 3.6914 3.6484
2.2763 3.8427 3.6484
1.9252 4.0011 3.6484
1.2778 4.1679 3.6484
0.4027 4.3467 3.6484
-0.5137 4.5432 3.6484
-1.2794 4.7635 3.6484
-1.7026 5.0133 3.6484
-1.5917 5.2988 3.6484
-0.7548 5.6257 3.6484
-1.2778 0.0000 3.5000
-0.7820 0.3743 3.5000
-0.3957 0.7012 3.5000
-0.1041 0.9867 3.5000
0.1076 1.2365 3.5000
0.2545 1.4568 3.5000
0.3513 1.6533 3.5000
0.4129 1.8321 3.5000
0.4542 1.9989 3.5000
0.4885 2.1573 3.5000
0.5278 2.3086 3.5000
0.5838 2.4540 3.5000
0.6685 2.5947 3.5000
0.7937 2.7318 3.5000
0.9712 2.8665 3.5000
1.2130 3.0000 3.5000
1.5198 3.1335 3.5000
1.8487 3.2682 3.5000
2.1459 3.4053 3.5000
2.3573 3.5460 3.5000
2.4290 3.6914 3.5000
2.3072 3.8427 3.5000
1.9379 4.0011 3.5000
1.2722 4.1679 3.5000
0.3801 4.3467 3.5000
-0.5501 4.5432 3.5000
-1.3249 4.7635 3.5000
-1.7508 5.0133 3.5000
-1.6343 5.2988 3.5000
-0.7819 5.6257 3.5000
-1.3422 0.0000 3.3516
-0.8965 0.3743 3.3516
-0.5352 0.7012 3.3516
-0.2480 0.9867 3.3516
-0.0244 1.2365 3.3516
0.1461 1.4568 3.3516
0.2739 1.6533 3.3516
0.3695 1.8321 3.3516
0.4434 1.9989 3.3516
0.5064 2.1573 3.3516
0.5702 2.3086 3.3516
0.6463 2.4540 3.3516
0.7461 2.5947 3.3516
0.8812 2.7318 3.3516
1.0631 2.8665 3.3516
1.3033 3.0000 3.3516
1.6027 3.1335 3.3516
1.9195 3.2682 3.3516
2.2011 3.4053 3.3516
2.3949 3.5460 3.3516
2.4485 3.6914 3.3516
2.3094 3.8427 3.3516
1.9249 4.0011 3.3516
1.2478 4.1679 3.3516
0.3483 4.3467 3.3516
-0.5853 4.5432 3.3516
-1.3597 4.7635 3.3516
-1.7817 5.0133 3.3516
-1.6580 5.2988 3.3516
-0.7952 5.6257 3.3516
-1.3552 0.0000 3.2016
-0.9684 0.3743 3.2016
-0.6388 0.7012 3.2016
-0.3609 0.9867 3.2016
-0.1288 1.2365 3.2016
0.0629 1.4568 3.2016
0.2199 1.6533 3.2016
0.3479 1.8321 3.2016
0.4525 1.9989 3.2016
0.5422 2.1573 3.2016
0.6280 2.3086 3.2016
0.7211 2.4540 3.2016
0.8325 2.5947 3.2016
0.9735 2.7318 3.2016
1.1551 2.8665 3.2016
1.3886 3.0000 3.2016
1.6747 3.1335 3.2016
1.9733 3.2682 3.2016
2.2338 3.4053 3.2016
2.4056 3.5460 3.2016
2.4384 3.6914 3.2016
2.2816 3.8427 3.2016
1.8846 4.0011 3.2016
1.2019 4.1679 3.2016
0.3040 4.3467 3.2016
-0.6230 4.5432 3.2016
-1.3878 4.7635 3.2016
-1.7992 5.0133 3.2016
-1.6660 5.2988 3.2016
-0.7968 5.6257 3.2016
-1.3137 0.0000 3.0484
-0.9950 0.3743 3.0484
-0.7037 0.7012 3.0484
-0.4394 0.9867 3.0484
-0.2018 1.2365 3.0484
0.0094 1.4568 3.0484
0.1945 1.6533 3.0484
0.3538 1.8321 3.0484
0.4877 1.9989 3.0484
0.6020 2.1573 3.0484
0.7070 2.3086 3.0484
0.8136 2.4540 3.0484
0.9326 2.5947 3.0484
1.0748 2.7318 3.0484
1.2508 2.8665 3.0484
1.4715 3.0000 3.0484
1.7379 3.1335 3.0484
2.0118 3.2682 3.0484
2.2453 3.4053 3.0484
2.3905 3.5460 3.0484
2.3994 3.6914 3.0484
2.2240 3.8427 3.0484
1.8165 4.0011 3.0484
1.1337 4.1679 3.0484
0.2456 4.3467 3.0484
-0.6655 4.5432 3.0484
-1.4120 4.7635 3.0484
-1.8064 5.0133 3.0484
-1.6614 5.2988 3.0484
-0.7895 5.6257 3.0484
-1.2159 0.0000 2.8906
-0.9749 0.3743 2.8906
-0.7283 0.7012 2.8906
-0.4818 0.9867 2.8906
-0.2411 1.2365 2.8906
-0.0116 1.4568 2.8906
0.2009 1.6533 2.8906
0.3908 1.8321 2.8906
0.5529 1.9989 2.8906
0.6896 2.1573 2.8906
0.8110 2.3086 2.8906
0.9275 2.4540 2.8906
1.0497 2.5947 2.8906
1.1880 2.7318 2.8906
1.3528 2.8665 2.8906
1.5547 3.0000 2.8906
1.7948 3.1335 2.8906
2.0376 3.2682 2.8906
2.2382 3.4053 2.8906
2.3518 3.5460 2.8906
2.3335 3.6914 2.8906
2.1386 3.8427 2.8906
1.7221 4.0011 2.8906
1.0440 4.1679 2.8906
0.1729 4.3467 2.8906
-0.7138 4.5432 2.8906
-1.4342 4.7635 2.8906
-1.8060 5.0133 2.8906
-1.6474 5.2988 2.8906
-0.7761 5.6257 2.8906
-1.0610 0.0000 2.7263
-0.9075 0.3743 2.7263
-0.7124 0.7012 2.7263
-0.4879 0.9867 2.7263
-0.2462 1.2365 2.7263
0.0006 1.4568 2.7263
0.2402 1.6533 2.7263
0.4605 1.8321 2.7263
0.6497 1.9989 2.7263
0.8069 2.1573 2.7263
0.9418 2.3086 2.7263
1.0647 2.4540 2.7263
1.1857 2.5947 2.7263
1.3153 2.7318 2.7263
1.4634 2.8665 2.7263
1.6405 3.0000 2.7263
1.8481 3.1335 2.7263
2.0536 3.2682 2.7263
2.2156 3.4053 2.7263
2.2931 3.5460 2.7263
2.2445 3.6914 2.7263
2.0288 3.8427 2.7263
1.6047 4.0011 2.7263
0.9353 4.1679 2.7263
0.0876 4.3467 2.7263
-0.7675 4.5432 2.7263
-1.4551 4.7635 2.7263
-1.7998 5.0133 2.7263
-1.6264 5.2988 2.7263
-0.7598 5.6257 2.7263
-0.8497 0.0000 2.5542
-0.7939 0.3743 2.5542
-0.6571 0.7012 2.5542
-0.4588 0.9867 2.5542
-0.2183 1.2365 2.5542
0.0449 1.4568 2.5542
0.3115 1.6533 2.5542
0.5619 1.8321 2.5542
0.7775 1.9989 2.5542
0.9535 2.1573 2.5542
1.0995 2.3086 2.5542
1.2255 2.4540 2.5542
1.3416 2.5947 2.5542
1.4579 2.7318 2.5542
1.5844 2.8665 2.5542
1.7314 3.0000 2.5542
1.9009 3.1335 2.5542
2.0635 3.2682 2.5542
2.1821 3.4053 2.5542
2.2192 3.5460 2.5542
2.1376 3.6914 2.5542
1.8999 3.8427 2.5542
1.4690 4.0011 2.5542
0.8116 4.1679 2.5542
-0.0072 4.3467 2.5542
-0.8249 4.5432 2.5542
-1.4744 4.7635 2.5542
-1.7887 5.0133 2.5542
-1.6010 5.2988 2.5542
-0.7441 5.6257 2.5542
-0.5834 0.0000 2.3726
-0.6360 0.3743 2.3726
-0.5648 0.7012 2.3726
-0.3971 0.9867 2.3726
-0.1603 1.2365 2.3726
0.1183 1.4568 2.3726
0.4116 1.6533 2.3726
0.6922 1.8321 2.3726
0.9336 1.9989 2.3726
1.1272 2.1573 2.3726
1.2822 2.3086 2.3726
1.4087 2.4540 2.3726
1.5166 2.5947 2.3726
1.6160 2.7318 2.3726
1.7170 2.8665 2.3726
1.8295 3.0000 2.3726
1.9564 3.1335 2.3726
2.0718 3.2682 2.3726
2.1428 3.4053 2.3726
2.1362 3.5460 2.3726
2.0192 3.6914 2.3726
1.7587 3.8427 2.3726
1.3216 4.0011 2.3726
0.6790 4.1679 2.3726
-0.1069 4.3467 2.3726
-0.8827 4.5432 2.3726
-1.4906 4.7635 2.3726
-1.7734 5.0133 2.3726
-1.5733 5.2988 2.3726
-0.7330 5.6257 2.3726
-0.2651 0.0000 2.1800
-0.4370 0.3743 2.1800
-0.4391 0.7012 2.1800
-0.3072 0.9867 2.1800
-0.0770 1.2365 2.1800
0.2158 1.4568 2.1800
0.5353 1.6533 2.1800
0.8460 1.8321 2.1800
1.1129 1.9989 2.1800
1.3232 2.1573 2.1800
1.4860 2.3086 2.1800
1.6112 2.4540 2.1800
1.7089 2.5947 2.1800
1.7891 2.7318 2.1800
1.8618 2.8665 2.1800
1.9369 3.0000 2.1800
2.0181 3.1335 2.1800
2.0833 3.2682 2.1800
2.1039 3.4053 2.1800
2.0515 3.5460 2.1800
1.8975 3.6914 2.1800
1.6135 3.8427 2.1800
1.1709 4.0011 2.1800
0.5450 4.1679 2.1800
-0.2052 4.3467 2.1800
-0.9363 4.5432 2.1800
-1.5013 4.7635 2.1800
-1.7533 5.0133 2.1800
-1.5453 5.2988 2.1800
-0.7305 5.6257 2.1800
0.0967 0.0000 1.9740
-0.2042 0.3743 1.9740
-0.2868 0.7012 1.9740
-0.1956 0.9867 1.9740
0.0248 1.2365 1.9740
0.3297 1.4568 1.9740
0.6745 1.6533 1.9740
1.0146 1.8321 1.9740
1.3064 1.9989 1.9740
1.5328 2.1573 1.9740
1.7024 2.3086 1.9740
1.8255 2.4540 1.9740
1.9118 2.5947 1.9740
1.9716 2.7318 1.9740
2.0147 2.8665 1.9740
2.0511 3.0000 1.9740
2.0853 3.1335 1.9740
2.0989 3.2682 1.9740
2.0682 3.4053 1.9740
1.9692 3.5460 1.9740
1.7781 3.6914 1.9740
1.4710 3.8427 1.9740
1.0240 4.0011 1.9740
0.4166 4.1679 1.9740
-0.2956 4.3467 1.9740
-0.9804 4.5432 1.9740
-1.5026 4.7635 1.9740
-1.7267 5.0133 1.9740
-1.5175 5.2988 1.9740
-0.7396 5.6257 1.9740
0.4746 0.0000 1.7503
0.0426 0.3743 1.7503
-0.1227 0.7012 1.7503
-0.0747 0.9867 1.7503
0.1332 1.2365 1.7503
0.4476 1.4568 1.7503
0.8149 1.6533 1.7503
1.1818 1.8321 1.7503
1.4960 1.9989 1.7503
1.7360 2.1573 1.7503
1.9105 2.3086 1.7503
2.0294 2.4540 1.7503
2.1030 2.5947 1.7503
2.1411 2.7318 1.7503
2.1540 2.8665 1.7503
2.1516 3.0000 1.7503
2.1391 3.1335 1.7503
2.1022 3.2682 1.7503
2.0216 3.4053 1.7503
1.8782 3.5460 1.7503
1.6527 3.6914 1.7503
1.3258 3.8427 1.7503
0.8783 4.0011 1.7503
0.2940 4.1679 1.7503
-0.3755 4.3467 1.7503
-1.0107 4.5432 1.7503
-1.4889 4.7635 1.7503
-1.6878 5.0133 1.7503
-1.4847 5.2988 1.7503
-0.7572 5.6257 1.7503
0.8177 0.0000 1.5014
0.2684 0.3743 1.5014
0.0284 0.7012 1.5014
0.0365 0.9867 1.5014
0.2312 1.2365 1.5014
0.5514 1.4568 1.5014
0.9356 1.6533 1.5014
1.3227 1.8321 1.5014
1.6527 1.9989 1.5014
1.9001 2.1573 1.5014
2.0738 2.3086 1.5014
2.1840 2.4540 1.5014
2.2410 2.5947 1.5014
2.2551 2.7318 1.5014
2.2365 2.8665 1.5014
2.1955 3.0000 1.5014
2.1383 3.1335 1.5014
2.0543 3.2682 1.5014
1.9289 3.4053 1.5014
1.7473 3.5460 1.5014
1.4948 3.6914 1.5014
1.1569 3.8427 1.5014
0.7187 4.0011 1.5014
0.1682 4.1679 1.5014
-0.4479 4.3467 1.5014
-1.0244 4.5432 1.5014
-1.4531 4.7635 1.5014
-1.6261 5.0133 1.5014
-1.4354 5.2988 1.5014
-0.7730 5.6257 1.5014
1.0514 0.0000 1.2167
0.4229 0.3743 1.2167
0.1321 0.7012 1.2167
0.1123 0.9867 1.2167
0.2964 1.2365 1.2167
0.6176 1.4568 1.2167
1.0090 1.6533 1.2167
1.4037 1.8321 1.2167
1.7363 1.9989 1.2167
1.9790 2.1573 1.2167
2.1408 2.3086 1.2167
2.2327 2.4540 1.2167
2.2655 2.5947 1.2167
2.2500 2.7318 1.2167
2.1972 2.8665 1.2167
2.1178 3.0000 1.2167
2.0192 3.1335 1.2167
1.8945 3.2682 1.2167
1.7334 3.4053 1.2167
1.5256 3.5460 1.2167
1.2606 3.6914 1.2167
0.9281 3.8427 1.2167
0.5178 4.0011 1.2167
0.0213 4.1679 1.2167
-0.5210 4.3467 1.2167
-1.0202 4.5432 1.2167
-1.3856 4.7635 1.2167
-1.5262 5.0133 1.2167
-1.3510 5.2988 1.2167
-0.7691 5.6257 1.2167
1.0779 0.0000 0.8830
0.4403 0.3743 0.8830
0.1440 0.7012 0.8830
0.1204 0.9867 0.8830
0.3009 1.2365 0.8830
0.6171 1.4568 0.8830
1.0004 1.6533 0.8830
1.3824 1.8321 0.8830
1.6961 1.9989 0.8830
1.9134 2.1573 0.8830
2.0446 2.3086 0.8830
2.1017 2.4540 0.8830
2.0968 2.5947 0.8830
2.0420 2.7318 0.8830
1.9493 2.8665 0.8830
1.8308 3.0000 0.8830
1.6953 3.1335 0.8830
1.5397 3.2682 0.8830
1.3575 3.4053 0.8830
1.1423 3.5460 0.8830
0.8878 3.6914 0.8830
0.5875 3.8427 0.8830
0.2352 4.0011 0.8830
-0.1740 4.1679 0.8830
-0.6082 4.3467 0.8830
-0.9988 4.5432 0.8830
-1.2755 4.7635 0.8830
-1.3681 5.0133 0.8830
-1.2064 5.2988 0.8830
-0.7201 5.6257 0.8830
0.7757 0.0000 0.4838
0.2398 0.3743 0.4838
0.0098 0.7012 0.4838
0.0217 0.9867 0.4838
0.2115 1.2365 0.4838
0.5152 1.4568 0.4838
0.8686 1.6533 0.4838
1.2078 1.8321 0.4838
1.4702 1.9989 0.4838
1.6311 2.1573 0.4838
1.7030 2.3086 0.4838
1.7000 2.4540 0.4838
1.6365 2.5947 0.4838
1.5266 2.7318 0.4838
1.3845 2.8665 0.4838
1.2245 3.0000 0.4838
1.0579 3.1335 0.4838
0.8847 3.2682 0.4838
0.7020 3.4053 0.4838
0.5069 3.5460 0.4838
0.2965 3.6914 0.4838
0.0680 3.8427 0.4838
-0.1816 4.0011 0.4838
-0.4541 4.1679 0.4838
-0.7287 4.3467 0.4838
-0.9620 4.5432 0.4838
-1.1096 4.7635 0.4838
-1.1270 5.0133 0.4838
-0.9697 5.2988 0.4838
-0.5934 5.6257 0.4838
