20 20
2.9437 2.0329 0.4125
3.0393 2.0329 0.3564
3.1265 2.0329 0.3312
3.2065 2.0329 0.3322
3.2808 2.0329 0.3545
3.3508 2.0329 0.3931
3.4179 2.0329 0.4433
1.3113 2.1681 1.6013
1.4238 2.1681 1.6445
1.5386 2.1681 1.6818
1.6564 2.1681 1.7042
1.7776 2.1681 1.7029
1.9029 2.1681 1.6691
2.0329 2.1681 1.5939
2.1681 2.1681 1.4685
2.3090 2.1681 1.2849
2.4526 2.1681 1.0586
2.5922 2.1681 0.8282
2.7215 2.1681 0.6318
2.8382 2.1681 0.4838
2.9437 2.1681 0.3796
3.0393 2.1681 0.3138
3.1265 2.1681 0.2813
3.2065 2.1681 0.2767
3.2808 2.1681 0.2950
3.3508 2.1681 0.3308
3.4179 2.1681 0.3789
1.3113 2.3090 1.7490
1.4238 2.3090 1.7829
1.5386 2.3090 1.8086
1.6564 2.3090 1.8179
1.7776 2.3090 1.8021
1.9029 2.3090 1.7529
2.0329 2.3090 1.6619
2.1681 2.3090 1.5205
2.3090 2.3090 1.3213
2.4526 2.3090 1.0801
2.5922 2.3090 0.8359
2.7215 2.3090 0.6271
2.8382 2.3090 0.4681
2.9437 2.3090 0.3543
3.0393 2.3090 0.2800
3.1265 2.3090 0.2399
3.2065 2.3090 0.2286
3.2808 2.3090 0.2407
3.3508 2.3090 0.2708
3.4179 2.3090 0.3134
1.3113 2.4526 1.9012
1.4238 2.4526 1.9199
1.5386 2.4526 1.9280
1.6564 2.4526 1.9180
1.7776 2.4526 1.8827
1.9029 2.4526 1.8144
2.0329 2.4526 1.7058
2.1681 2.4526 1.5495
2.3090 2.4526 1.3389
2.4526 2.4526 1.0896
2.5922 2.4526 0.8391
2.7215 2.4526 0.6244
2.8382 2.4526 0.4592
2.9437 2.4526 0.3387
3.0393 2.4526 0.2575
3.1265 2.4526 0.2102
3.2065 2.4526 0.1914
3.2808 2.4526 0.1956
3.3508 2.4526 0.2176
3.4179 2.4526 0.2518
1.3113 2.5922 2.0386
1.4238 2.5922 2.0398
1.5386 2.5922 2.0278
1.6564 2.5922 1.9967
1.7776 2.5922 1.9403
1.9029 2.5922 1.8527
2.0329 2.5922 1.7277
2.1681 2.5922 1.5592
2.3090 2.5922 1.3422
2.4526 2.5922 1.0913
2.5922 2.5922 0.8413
2.7215 2.5922 0.6264
2.8382 2.5922 0.4595
2.9437 2.5922 0.3356
3.0393 2.5922 0.2496
3.1265 2.5922 0.1962
3.2065 2.5922 0.1701
3.2808 2.5922 0.1662
3.3508 2.5922 0.1791
3.4179 2.5922 0.2037
1.3113 2.7215 2.1423
1.4238 2.7215 2.1271
1.5386 2.7215 2.0965
1.6564 2.7215 2.0461
1.7776 2.7215 1.9712
1.9029 2.7215 1.8672
2.0329 2.7215 1.7295
2.1681 2.7215 1.5535
2.3090 2.7215 1.3354
2.4526 2.7215 1.0890
2.5922 2.7215 0.8455
2.7215 2.7215 0.6359
2.8382 2.7215 0.4714
2.9437 2.7215 0.3475
3.0393 2.7215 0.2593
3.1265 2.7215 0.2017
3.2065 2.7215 0.1698
3.2808 2.7215 0.1586
3.3508 2.7215 0.1632
3.4179 2.7215 0.1785
1.3113 2.8382 2.2064
1.4238 2.8382 2.1774
1.5386 2.8382 2.1313
1.6564 2.8382 2.0651
1.7776 2.8382 1.9755
1.9029 2.8382 1.8594
2.0329 2.8382 1.7137
2.1681 2.8382 1.5352
2.3090 2.8382 1.3214
2.4526 2.8382 1.0848
2.5922 2.8382 0.8531
2.7215 2.8382 0.6533
2.8382 2.8382 0.4951
2.9437 2.8382 0.3744
3.0393 2.8382 0.2865
3.1265 2.8382 0.2269
3.2065 2.8382 0.1909
3.2808 2.8382 0.1740
3.3508 2.8382 0.1714
3.4179 2.8382 0.1787
1.3113 2.9437 2.2357
1.4238 2.9437 2.1952
1.5386 2.9437 2.1364
1.6564 2.9437 2.0574
1.7776 2.9437 1.9567
1.9029 2.9437 1.8324
2.0329 2.9437 1.6828
2.1681 2.9437 1.5062
2.3090 2.9437 1.3013
2.4526 2.9437 1.0794
2.5922 2.9437 0.8637
2.7215 2.9437 0.6776
2.8382 2.9437 0.5290
2.9437 2.9437 0.4142
3.0393 2.9437 0.3290
3.1265 2.9437 0.2692
3.2065 2.9437 0.2306
3.2808 2.9437 0.2092
3.3508 2.9437 0.2006
3.4179 2.9437 0.2008
1.3113 3.0393 2.2351
1.4238 3.0393 2.1852
1.5386 3.0393 2.1161
1.6564 3.0393 2.0273
1.7776 3.0393 1.9186
1.9029 3.0393 1.7894
2.0329 3.0393 1.6396
2.1681 3.0393 1.4686
2.3090 3.0393 1.2765
2.4526 3.0393 1.0729
2.5922 3.0393 0.8771
2.7215 3.0393 0.7078
2.8382 3.0393 0.5715
2.9437 3.0393 0.4648
3.0393 3.0393 0.3841
3.1265 3.0393 0.3256
3.2065 3.0393 0.2858
3.2808 3.0393 0.2610
3.3508 3.0393 0.2474
3.4179 3.0393 0.2415
1.3113 3.1265 2.2096
1.4238 3.1265 2.1522
1.5386 3.1265 2.0750
1.6564 3.1265 1.9788
1.7776 3.1265 1.8648
1.9029 3.1265 1.7337
2.0329 3.1265 1.5866
2.1681 3.1265 1.4243
2.3090 3.1265 1.2481
2.4526 3.1265 1.0661
2.5922 3.1265 0.8928
2.7215 3.1265 0.7428
2.8382 3.1265 0.6209
2.9437 3.1265 0.5241
3.0393 3.1265 0.4493
3.1265 3.1265 0.3935
3.2065 3.1265 0.3535
3.2808 3.1265 0.3262
3.3508 3.1265 0.3084
3.4179 3.1265 0.2971
1.3113 3.2065 2.1641
1.4238 3.2065 2.1008
1.5386 3.2065 2.0174
1.6564 3.2065 1.9160
1.7776 3.2065 1.7990
1.9029 3.2065 1.6684
2.0329 3.2065 1.5265
2.1681 3.2065 1.3754
2.3090 3.2065 1.2175
2.4526 3.2065 1.0591
2.5922 3.2065 0.9105
2.7215 3.2065 0.7816
2.8382 3.2065 0.6755
2.9437 3.2065 0.5900
3.0393 3.2065 0.5223
3.1265 3.2065 0.4701
3.2065 3.2065 0.4307
3.2808 3.2065 0.4016
3.3508 3.2065 0.3803
3.4179 3.2065 0.3643
1.3113 3.2808 2.1036
1.4238 3.2808 2.0357
1.5386 3.2808 1.9477
1.6564 3.2808 1.8430
1.7776 3.2808 1.7248
1.9029 3.2808 1.5967
2.0329 3.2808 1.4619
2.1681 3.2808 1.3238
2.3090 3.2808 1.1858
2.4526 3.2808 1.0526
2.5922 3.2808 0.9298
2.7215 3.2808 0.8231
2.8382 3.2808 0.7339
2.9437 3.2808 0.6603
3.0393 3.2808 0.6005
3.1265 3.2808 0.5524
3.2065 3.2808 0.5142
3.2808 3.2808 0.4840
3.3508 3.2808 0.4597
3.4179 3.2808 0.4394
1.3113 3.3508 2.0332
1.4238 3.3508 1.9618
1.5386 3.3508 1.8704
1.6564 3.3508 1.7637
1.7776 3.3508 1.6460
1.9029 3.3508 1.5218
2.0329 3.3508 1.3955
2.1681 3.3508 1.2716
2.3090 3.3508 1.1544
2.4526 3.3508 1.0469
2.5922 3.3508 0.9504
2.7215 3.3508 0.8662
2.8382 3.3508 0.7942
2.9437 3.3508 0.7330
3.0393 3.3508 0.6813
3.1265 3.3508 0.6378
3.2065 3.3508 0.6012
3.2808 3.3508 0.5701
3.3508 3.3508 0.5432
3.4179 3.3508 0.5191
1.3113 3.4179 1.9577
1.4238 3.4179 1.8836
1.5386 3.4179 1.7900
1.6564 3.4179 1.6824
1.7776 3.4179 1.5662
1.9029 3.4179 1.4469
2.0329 3.4179 1.3299
2.1681 3.4179 1.2206
2.3090 3.4179 1.1244
2.4526 3.4179 1.0424
2.5922 3.4179 0.9719
2.7215 3.4179 0.9099
2.8382 3.4179 0.8548
2.9437 3.4179 0.8059
3.0393 3.4179 0.7624
3.1265 3.4179 0.7235
3.2065 3.4179 0.6885
3.2808 3.4179 0.6567
3.3508 3.4179 0.6274
3.4179 3.4179 0.5998
