20 20
1.8786 1.6285 1.0934
2.0940 1.6285 1.0537
2.2829 1.6285 0.9767
2.4526 1.6285 0.8736
2.6169 1.6285 0.7740
2.7893 1.6285 0.7075
2.9759 1.6285 0.6860
3.1771 1.6285 0.7074
3.3930 1.6285 0.7692
3.6235 1.6285 0.8691
3.8688 1.6285 1.0045
4.1291 1.6285 1.1729
4.4043 1.6285 1.3719
4.6946 1.6285 1.5991
0.0000 1.7579 1.0300
0.3851 1.7579 1.0576
0.7409 1.7579 1.1002
1.0676 1.7579 1.1469
1.3659 1.7579 1.1867
1.6360 1.7579 1.2086
1.8786 1.7579 1.2017
2.0940 1.7579 1.1550
2.2829 1.7579 1.0584
2.4526 1.7579 0.9258
2.6169 1.7579 0.7943
2.7893 1.7579 0.7010
2.9759 1.7579 0.6615
3.1771 1.7579 0.6744
3.3930 1.7579 0.7375
3.6235 1.7579 0.8490
3.8688 1.7579 1.0067
4.1291 1.7579 1.2088
4.4043 1.7579 1.4532
4.6946 1.7579 1.7379
0.0000 1.8900 1.0760
0.3851 1.8900 1.1199
0.7409 1.8900 1.1790
1.0676 1.8900 1.2405
1.3659 1.8900 1.2917
1.6360 1.8900 1.3197
1.8786 1.8900 1.3117
2.0940 1.8900 1.2550
2.2829 1.8900 1.1378
2.4526 1.8900 0.9764
2.6169 1.8900 0.8144
2.7893 1.8900 0.6952
2.9759 1.8900 0.6374
3.1771 1.8900 0.6400
3.3930 1.8900 0.7011
3.6235 1.8900 0.8192
3.8688 1.8900 0.9923
4.1291 1.8900 1.2190
4.4043 1.8900 1.4973
4.6946 1.8900 1.8256
0.0000 2.0254 1.1374
0.3851 2.0254 1.2023
0.7409 2.0254 1.2778
1.0676 2.0254 1.3505
1.3659 2.0254 1.4072
1.6360 2.0254 1.4346
1.8786 2.0254 1.4195
2.0940 2.0254 1.3486
2.2829 2.0254 1.2099
2.4526 2.0254 1.0217
2.6169 2.0254 0.8321
2.7893 2.0254 0.6890
2.9759 2.0254 0.6130
3.1771 2.0254 0.6032
3.3930 2.0254 0.6580
3.6235 2.0254 0.7756
3.8688 2.0254 0.9545
4.1291 2.0254 1.1929
4.4043 2.0254 1.4893
4.6946 2.0254 1.8420
0.0000 2.1645 1.2195
0.3851 2.1645 1.3109
0.7409 2.1645 1.4017
1.0676 2.1645 1.4800
1.3659 2.1645 1.5339
1.6360 2.1645 1.5516
1.8786 2.1645 1.5211
2.0940 2.1645 1.4306
2.2829 2.1645 1.2697
2.4526 2.1645 1.0578
2.6169 2.1645 0.8452
2.7893 2.1645 0.6814
2.9759 2.1645 0.5878
3.1771 2.1645 0.5632
3.3930 2.1645 0.6060
3.6235 2.1645 0.7143
3.8688 2.1645 0.8863
4.1291 2.1645 1.1203
4.4043 2.1645 1.4146
4.6946 2.1645 1.7672
0.0000 2.3079 1.3268
0.3851 2.3079 1.4507
0.7409 2.3079 1.5550
1.0676 2.3079 1.6315
1.3659 2.3079 1.6721
1.6360 2.3079 1.6685
1.8786 2.3079 1.6125
2.0940 2.3079 1.4960
2.2829 2.3079 1.3120
2.4526 2.3079 1.0811
2.6169 2.3079 0.8518
2.7893 2.3079 0.6717
2.9759 2.3079 0.5614
3.1771 2.3079 0.5194
3.3930 2.3079 0.5435
3.6235 2.3079 0.6318
3.8688 2.3079 0.7819
4.1291 2.3079 0.9919
4.4043 2.3079 1.2596
4.6946 2.3079 1.5829
0.0000 2.4558 1.4431
0.3851 2.4558 1.6051
0.7409 2.4558 1.7217
1.0676 2.4558 1.7904
1.3659 2.4558 1.8090
1.6360 2.4558 1.7749
1.8786 2.4558 1.6859
2.0940 2.4558 1.5395
2.2829 2.4558 1.3344
2.4526 2.4558 1.0913
2.6169 2.4558 0.8535
2.7893 2.4558 0.6635
2.9759 2.4558 0.5393
3.1771 2.4558 0.4788
3.3930 2.4558 0.4795
3.6235 2.4558 0.5388
3.8688 2.4558 0.6542
4.1291 2.4558 0.8231
4.4043 2.4558 1.0430
4.6946 2.4558 1.3113
0.0000 2.6085 1.5314
0.3851 2.6085 1.7358
0.7409 2.6085 1.8654
1.0676 2.6085 1.9247
1.3659 2.6085 1.9187
1.6360 2.6085 1.8521
1.8786 2.6085 1.7295
2.0940 2.6085 1.5558
2.2829 2.6085 1.3363
2.4526 2.6085 1.0914
2.6169 2.6085 0.8562
2.7893 2.6085 0.6654
2.9759 2.6085 0.5330
3.1771 2.6085 0.4566
3.3930 2.6085 0.4334
3.6235 2.6085 0.4605
3.8688 2.6085 0.5351
4.1291 2.6085 0.6543
4.4043 2.6085 0.8153
4.6946 2.6085 1.0152
0.0000 2.7658 1.5559
0.3851 2.7658 1.8056
0.7409 2.7658 1.9506
1.0676 2.7658 2.0034
1.3659 2.7658 1.9763
1.6360 2.7658 1.8818
1.8786 2.7658 1.7322
2.0940 2.7658 1.5400
2.2829 2.7658 1.3178
2.4526 2.7658 1.0847
2.6169 2.7658 0.8657
2.7893 2.7658 0.6854
2.9759 2.7658 0.5534
3.1771 2.7658 0.4673
3.3930 2.7658 0.4242
3.6235 2.7658 0.4213
3.8688 2.7658 0.4559
4.1291 2.7658 0.5252
4.4043 2.7658 0.6263
4.6946 2.7658 0.7564
0.0000 2.9276 1.5121
0.3851 2.9276 1.8068
0.7409 2.9276 1.9691
1.0676 2.9276 2.0190
1.3659 2.9276 1.9764
1.6360 2.9276 1.8614
1.8786 2.9276 1.6939
2.0940 2.9276 1.4941
2.2829 2.9276 1.2818
2.4526 2.9276 1.0738
2.6169 2.9276 0.8839
2.7893 2.9276 0.7252
2.9759 2.9276 0.6024
3.1771 2.9276 0.5133
3.3930 2.9276 0.4557
3.6235 2.9276 0.4272
3.8688 2.9276 0.4256
4.1291 2.9276 0.4485
4.4043 2.9276 0.4935
4.6946 2.9276 0.5585
0.0000 3.0931 1.4208
0.3851 3.0931 1.7560
0.7409 3.0931 1.9344
1.0676 3.0931 1.9832
1.3659 3.0931 1.9295
1.6360 3.0931 1.8006
1.8786 3.0931 1.6236
2.0940 3.0931 1.4257
2.2829 3.0931 1.2336
2.4526 3.0931 1.0613
2.6169 3.0931 0.9102
2.7893 3.0931 0.7813
2.9759 3.0931 0.6742
3.1771 3.0931 0.5874
3.3930 3.0931 0.5196
3.6235 3.0931 0.4692
3.8688 3.0931 0.4349
4.1291 3.0931 0.4152
4.4043 3.0931 0.4087
4.6946 3.0931 0.4139
0.0000 3.2616 1.3038
0.3851 3.2616 1.6702
0.7409 3.2616 1.8605
1.0676 3.2616 1.9082
1.3659 3.2616 1.8467
1.6360 3.2616 1.7096
1.8786 3.2616 1.5303
2.0940 3.2616 1.3425
2.2829 3.2616 1.1786
2.4526 3.2616 1.0494
2.6169 3.2616 0.9438
2.7893 3.2616 0.8501
2.9759 3.2616 0.7630
3.1771 3.2616 0.6821
3.3930 3.2616 0.6071
3.6235 3.2616 0.5379
3.8688 3.2616 0.4742
4.1291 3.2616 0.4158
4.4043 3.2616 0.3626
4.6946 3.2616 0.3142
0.0000 3.4324 1.1826
0.3851 3.4324 1.5666
0.7409 3.4324 1.7616
1.0676 3.4324 1.8061
1.3659 3.4324 1.7389
1.6360 3.4324 1.5984
1.8786 3.4324 1.4232
2.0940 3.4324 1.2521
2.2829 3.4324 1.1223
2.4526 3.4324 1.0407
2.6169 3.4324 0.9838
2.7893 3.4324 0.9280
2.9759 3.4324 0.8629
3.1771 3.4324 0.7897
3.3930 3.4324 0.7096
3.6235 3.4324 0.6239
3.8688 3.4324 0.5339
4.1291 3.4324 0.4408
4.4043 3.4324 0.3461
4.6946 3.4324 0.2509
0.0000 3.6048 1.0789
0.3851 3.6048 1.4623
0.7409 3.6048 1.6518
1.0676 3.6048 1.6893
1.3659 3.6048 1.6171
1.6360 3.6048 1.4771
1.8786 3.6048 1.3115
2.0940 3.6048 1.1623
2.2829 3.6048 1.0700
2.4526 3.6048 1.0374
2.6169 3.6048 1.0295
2.7893 3.6048 1.0111
2.9759 3.6048 0.9680
3.1771 3.6048 0.9027
3.3930 3.6048 0.8183
3.6235 3.6048 0.7178
3.8688 3.6048 0.6042
4.1291 3.6048 0.4806
4.4043 3.6048 0.3500
4.6946 3.6048 0.2155
0.0000 3.7782 1.0141
0.3851 3.7782 1.3744
0.7409 3.7782 1.5451
1.0676 3.7782 1.5700
1.3659 3.7782 1.4924
1.6360 3.7782 1.3559
1.8786 3.7782 1.2042
2.0940 3.7782 1.0807
2.2829 3.7782 1.0272
2.4526 3.7782 1.0419
2.6169 3.7782 1.0799
2.7893 3.7782 1.0960
2.9759 3.7782 1.0725
3.1771 3.7782 1.0137
3.3930 3.7782 0.9246
3.6235 3.7782 0.8102
3.8688 3.7782 0.6755
4.1291 3.7782 0.5256
4.4043 3.7782 0.3653
4.6946 3.7782 0.1997
0.0000 3.9518 1.0099
0.3851 3.9518 1.3200
0.7409 3.9518 1.4558
1.0676 3.9518 1.4602
1.3659 3.9518 1.3757
1.6360 3.9518 1.2449
1.8786 3.9518 1.1105
2.0940 3.9518 1.0151
2.2829 3.9518 0.9993
2.4526 3.9518 1.0568
2.6169 3.9518 1.1344
2.7893 3.9518 1.1790
2.9759 3.9518 1.1703
3.1771 3.9518 1.1149
3.3930 3.9518 1.0197
3.6235 3.9518 0.8917
3.8688 3.9518 0.7382
4.1291 3.9518 0.5662
4.4043 3.9518 0.3828
4.6946 3.9518 0.1950
0.0000 4.1250 1.0880
0.3851 4.1250 1.3162
0.7409 4.1250 1.3979
1.0676 4.1250 1.3723
1.3659 4.1250 1.2781
1.6360 4.1250 1.1542
1.8786 4.1250 1.0396
2.0940 4.1250 0.9731
2.2829 4.1250 0.9917
2.4526 4.1250 1.0842
2.6169 4.1250 1.1920
2.7893 4.1250 1.2563
2.9759 4.1250 1.2558
3.1771 4.1250 1.1989
3.3930 4.1250 1.0949
3.6235 4.1250 0.9530
3.8688 4.1250 0.7826
4.1291 4.1250 0.5929
4.4043 4.1250 0.3933
4.6946 4.1250 0.1930
